n,temps,nb_inter,nb_2opt
15,0.05012392997741699,0,1
15,0.08425283432006836,2,1
15,0.22456812858581543,5,1
15,0.5790317058563232,8,1
15,0.11199307441711426,1,2
15,0.11169099807739258,1,1
15,0.15757393836975098,2,1
15,0.20617914199829102,3,1
15,0.444504976272583,6,1
15,0.2612941265106201,3,1
16,0.18205690383911133,2,1
16,0.29416894912719727,3,1
16,0.2429649829864502,3,1
16,0.5108270645141602,6,1
16,0.3947749137878418,6,1
16,0.394866943359375,6,1
16,0.09698200225830078,1,1
16,0.2696700096130371,5,1
16,0.054077863693237305,0,1
16,0.6575989723205566,8,1
16,0.06974625587463379,0,1
16,0.18490099906921387,2,1
16,0.2399580478668213,3,1
16,0.13372421264648438,2,1
16,0.33871912956237793,7,1
16,0.13473105430603027,2,1
16,0.29708218574523926,3,1
16,0.23223614692687988,3,1
16,0.43557310104370117,5,1
16,0.21283769607543945,4,1
16,0.5600697994232178,9,1
16,0.23179388046264648,3,2
16,0.19578123092651367,1,1
16,0.13129305839538574,1,1
16,0.29888916015625,4,1
16,0.3669881820678711,4,1
16,0.23286676406860352,3,1
16,0.30691003799438477,3,1
16,0.3896031379699707,6,1
16,0.23832011222839355,3,1
16,0.13649892807006836,2,1
16,0.2314741611480713,3,1
16,0.29199790954589844,3,1
16,0.07247114181518555,1,1
16,0.1198279857635498,1,1
16,0.29262304306030273,4,1
16,0.09672713279724121,1,1
16,0.1726388931274414,3,1
16,0.1711900234222412,3,1
16,0.707528829574585,9,1
16,0.15715599060058594,1,1
16,0.17407917976379395,3,1
16,0.370098352432251,4,1
16,0.0417332649230957,0,1
16,0.2930178642272949,4,1
16,0.14425301551818848,4,1
16,0.31816697120666504,4,1
16,0.2879922389984131,4,1
16,0.18250489234924316,2,1
16,0.37479090690612793,3,1
16,0.23436188697814941,3,1
16,0.13794302940368652,2,1
16,0.3455190658569336,5,1
16,0.5148909091949463,6,1
16,0.6587960720062256,8,1
16,0.504270076751709,6,1
16,0.5081088542938232,6,0
16,0.21273088455200195,4,1
16,0.3697652816772461,4,1
16,0.13920211791992188,2,1
16,0.37332582473754883,4,1
16,0.1344761848449707,2,1
16,0.4443819522857666,5,1
16,0.34365200996398926,5,1
16,0.07077503204345703,1,1
16,0.33905506134033203,5,1
16,0.13960886001586914,2,1
16,0.22826099395751953,2,1
16,0.33887720108032227,5,1
16,0.3486802577972412,5,1
16,0.17771482467651367,2,1
16,0.14035511016845703,2,1
16,0.1358788013458252,2,1
16,0.13322782516479492,2,1
16,0.37235403060913086,4,1
16,0.3470139503479004,5,1
16,0.29714107513427734,3,1
16,0.15506696701049805,1,0
16,0.1812748908996582,2,1
16,0.09471297264099121,1,1
16,0.3009359836578369,3,1
16,0.6247611045837402,6,1
16,0.14035701751708984,2,2
16,0.1322040557861328,2,1
16,0.2377309799194336,3,1
16,0.3665130138397217,4,1
16,0.12566089630126953,1,1
16,0.22617483139038086,2,1
16,0.12492489814758301,1,1
16,0.06706619262695312,1,1
16,0.05761384963989258,0,1
16,0.17739224433898926,2,1
16,0.5465002059936523,5,1
16,0.1338188648223877,2,1
16,0.18356609344482422,2,1
16,0.3912241458892822,6,1
16,0.17919206619262695,2,1
16,0.46202707290649414,4,1
16,0.12314081192016602,1,1
16,0.2388169765472412,3,1
17,0.4304227828979492,6,1
17,0.23278212547302246,4,1
17,0.24848389625549316,2,1
17,0.19690704345703125,2,1
17,0.40729808807373047,4,1
17,0.47916698455810547,5,1
17,0.18848609924316406,3,1
17,0.3698310852050781,5,1
17,0.5589249134063721,6,1
17,0.559899091720581,6,1
17,0.31119394302368164,4,1
17,0.5983779430389404,5,1
17,0.586378812789917,5,1
17,0.2381749153137207,4,1
17,0.2640399932861328,3,1
17,0.4495580196380615,5,1
17,0.2651660442352295,3,1
17,0.3180880546569824,4,1
17,0.5612022876739502,6,1
17,0.3268759250640869,4,1
17,0.14307713508605957,2,1
17,0.3743419647216797,5,1
17,0.1894679069519043,3,1
17,0.2489149570465088,2,1
17,0.2724339962005615,5,1
17,0.6904680728912354,6,1
17,0.13965511322021484,1,1
17,0.6336631774902344,7,1
17,0.40203285217285156,4,1
17,0.25026512145996094,2,1
17,0.19680285453796387,2,1
17,1.073615312576294,10,1
17,0.2530648708343506,2,1
17,0.09405207633972168,0,0
17,0.49060821533203125,5,1
17,0.25757789611816406,3,1
17,0.25562500953674316,3,1
17,0.3309440612792969,3,1
17,0.06342387199401855,0,1
17,0.19406580924987793,2,1
17,0.10880112648010254,1,1
17,0.3139619827270508,4,1
17,0.08001899719238281,0,1
17,0.10226297378540039,1,1
17,0.10923504829406738,1,1
17,0.22904515266418457,4,1
17,0.39980077743530273,4,1
17,0.19670391082763672,2,1
17,0.20615601539611816,1,1
17,0.16976094245910645,1,1
17,0.5605728626251221,6,1
17,0.6397268772125244,7,1
17,0.13980913162231445,1,1
17,0.601733922958374,5,1
17,0.4294919967651367,6,1
17,0.3733386993408203,5,1
17,0.1958599090576172,3,1
17,0.14876890182495117,2,1
17,0.5619492530822754,6,1
17,0.25552797317504883,3,1
17,0.19332098960876465,2,1
17,0.47973084449768066,5,1
17,0.32436609268188477,3,1
17,0.3275778293609619,3,1
17,0.4016902446746826,4,1
17,0.13695597648620605,1,1
17,0.2507181167602539,2,1
17,0.17076420783996582,1,1
17,0.3267059326171875,3,1
17,0.48713207244873047,7,1
17,0.1438002586364746,2,1
17,0.3192276954650879,4,1
17,0.3698749542236328,5,1
17,0.15307903289794922,2,1
17,0.3088698387145996,4,1
17,0.5655877590179443,6,1
17,0.07947802543640137,1,1
17,0.4333810806274414,6,1
17,0.4980309009552002,4,1
17,0.20159673690795898,2,1
17,0.40465497970581055,4,1
17,0.32385778427124023,6,1
17,0.5563540458679199,6,1
17,0.17375421524047852,1,1
17,0.6349329948425293,7,1
17,0.3986022472381592,4,1
17,0.783480167388916,7,1
17,0.24734115600585938,2,1
17,0.13366007804870605,1,1
17,0.1465930938720703,2,1
17,0.5966460704803467,5,1
17,0.3699300289154053,5,1
17,0.24965596199035645,2,1
17,0.10688519477844238,1,1
17,0.5539958477020264,6,1
17,0.19660115242004395,2,1
17,0.25606489181518555,3,1
17,0.256458044052124,3,1
17,0.31651997566223145,4,1
17,0.13804173469543457,1,1
18,0.23818230628967285,6,1
18,0.6473901271820068,5,1
18,0.4107818603515625,5,1
18,0.4388542175292969,4,1
18,0.2601022720336914,4,1
18,0.3626596927642822,3,1
18,0.5366091728210449,4,1
18,0.45131611824035645,4,1
18,0.3450334072113037,4,1
18,0.216627836227417,3,2
18,0.27928996086120605,3,1
18,0.5496492385864258,7,1
18,0.21384882926940918,2,1
18,0.8685281276702881,12,1
18,0.9459362030029297,10,1
18,1.2788739204406738,11,1
18,0.7589449882507324,6,1
18,0.2693490982055664,2,1
18,0.186614990234375,1,1
18,0.21724605560302734,2,1
18,0.7034330368041992,7,1
18,0.3606069087982178,3,1
18,0.4461038112640381,3,1
18,0.443601131439209,4,1
18,0.4179811477661133,5,1
18,0.6103177070617676,6,1
18,0.1935739517211914,1,2
18,0.09018802642822266,0,1
18,0.21347522735595703,2,1
18,0.20608115196228027,3,1
18,0.15482711791992188,1,1
18,0.23137736320495605,1,1
18,0.2690730094909668,2,1
18,0.30724668502807617,8,2
18,0.4494490623474121,4,1
18,0.3598489761352539,3,1
18,0.4497678279876709,4,1
18,0.28064680099487305,3,1
18,0.5377790927886963,5,1
18,1.0663890838623047,9,0
18,0.28482675552368164,3,1
18,0.4400928020477295,4,1
18,0.5289449691772461,5,1
18,0.6549429893493652,5,1
18,0.16253185272216797,2,1
18,0.6128849983215332,8,1
18,1.0429761409759521,11,1
18,0.4399728775024414,4,1
18,0.21427083015441895,2,1
18,0.27343201637268066,2,1
18,0.6698851585388184,9,1
18,0.08345794677734375,1,1
18,0.9199788570404053,7,1
18,0.2840309143066406,3,1
18,0.28029608726501465,3,1
18,0.2153029441833496,2,1
18,0.3122081756591797,5,1
18,0.6961431503295898,7,1
18,0.6554529666900635,4,1
18,0.21149110794067383,3,1
18,0.2119739055633545,3,1
18,0.355863094329834,6,1
18,0.3340911865234375,2,1
18,0.27376317977905273,2,1
18,0.21062111854553223,2,1
18,0.8699688911437988,7,1
18,0.41619300842285156,5,2
18,0.957258939743042,10,1
18,0.346203088760376,4,1
18,0.21935582160949707,2,1
18,0.4955449104309082,9,1
18,0.8615989685058594,9,1
18,0.15013599395751953,1,2
18,0.8511550426483154,9,0
18,0.5228850841522217,5,1
18,0.44594407081604004,4,1
18,0.2142491340637207,2,1
18,0.3424263000488281,2,1
18,0.11655092239379883,1,1
18,0.4858880043029785,6,1
18,0.213270902633667,2,1
18,0.34513282775878906,4,1
18,0.23049092292785645,1,1
18,0.33173084259033203,2,1
18,0.40368008613586426,5,1
18,0.15128588676452637,1,1
18,0.11718511581420898,1,1
18,0.5313570499420166,7,1
18,0.16875171661376953,2,1
18,0.6094760894775391,6,1
18,0.2712559700012207,2,1
18,0.30797529220581055,5,2
18,0.2200162410736084,2,1
18,0.350604772567749,4,1
18,0.21207809448242188,3,1
18,0.27036619186401367,2,1
18,0.20934486389160156,3,1
18,0.5450558662414551,4,1
18,0.4138627052307129,5,1
18,0.35172390937805176,6,1
18,0.6835048198699951,5,1
18,0.5448300838470459,5,1
18,0.1731410026550293,2,1
18,0.2927689552307129,3,1
18,0.42628002166748047,5,2
18,0.46149396896362305,3,0
18,0.23277592658996582,2,1
18,0.35416197776794434,4,1
18,0.7224221229553223,7,1
18,0.565453052520752,7,1
18,0.163909912109375,1,1
18,1.1032829284667969,6,1
18,0.4582180976867676,4,1
18,0.2979409694671631,3,1
18,0.5603029727935791,3,2
18,0.3620429039001465,2,1
18,0.37441468238830566,3,1
18,0.218062162399292,3,1
18,0.3485136032104492,2,1
18,0.8122680187225342,8,1
18,0.430649995803833,5,1
18,0.45503997802734375,4,1
18,0.4911689758300781,6,1
18,0.48990702629089355,6,1
18,0.49091100692749023,6,1
18,0.6425750255584717,6,1
18,0.17466521263122559,2,1
18,0.21882891654968262,3,1
18,0.5475070476531982,5,2
18,0.6317629814147949,8,1
18,0.22179007530212402,3,1
18,0.48900294303894043,6,1
18,0.22710204124450684,2,1
18,0.6236228942871094,6,1
18,0.3768792152404785,3,1
18,0.7999458312988281,8,1
18,0.17302298545837402,2,1
18,0.36232924461364746,2,1
18,0.3199310302734375,3,1
18,0.19478607177734375,1,1
18,0.4544188976287842,3,1
18,0.2761530876159668,2,1
18,0.278029203414917,2,1
18,0.340831995010376,2,1
18,0.5450949668884277,5,1
18,0.3504829406738281,4,1
18,0.4532968997955322,4,1
18,0.5175619125366211,9,1
18,0.27181005477905273,4,1
18,0.27473902702331543,2,1
19,0.5080058574676514,5,1
19,0.1873629093170166,2,2
19,0.9607608318328857,9,1
19,0.17088532447814941,1,1
19,0.12976408004760742,1,1
19,0.4061620235443115,3,1
19,0.31918907165527344,3,1
19,0.8376789093017578,6,1
19,0.8796110153198242,8,1
19,1.055379867553711,10,1
19,0.6901438236236572,5,1
19,0.3245377540588379,3,1
19,0.48374199867248535,3,1
19,0.5793900489807129,5,1
19,0.9635648727416992,9,1
19,0.4700021743774414,5,1
19,0.975085973739624,9,1
19,1.301548957824707,10,1
19,0.6800613403320312,8,1
19,0.10026216506958008,0,1
19,0.24505209922790527,2,1
19,0.4059107303619385,3,1
19,0.785438060760498,7,1
19,0.6895956993103027,8,1
19,0.6717791557312012,6,1
19,0.5864419937133789,5,1
19,1.3033971786499023,9,1
19,0.7434549331665039,9,1
19,0.7265939712524414,5,1
19,0.13449597358703613,1,1
19,0.4898569583892822,3,1
19,1.1745200157165527,9,1
19,0.3420259952545166,5,1
19,0.30466508865356445,2,1
19,0.3122260570526123,3,1
19,0.45839810371398926,5,1
19,0.6031270027160645,7,2
19,0.4394338130950928,2,1
19,1.075333833694458,10,2
19,0.31411099433898926,3,1
19,0.25261592864990234,1,1
19,0.24273014068603516,2,1
19,0.5354719161987305,6,1
19,0.4863250255584717,3,1
19,0.6425800323486328,6,1
19,0.3709287643432617,2,0
19,0.3353688716888428,3,3
19,0.500748872756958,4,1
19,0.498992919921875,4,1
19,0.3946201801300049,3,1
20,0.6368041038513184,5,1
20,0.32515716552734375,2,1
20,1.653709888458252,12,1
20,0.18660807609558105,1,1
20,1.2658629417419434,7,1
20,0.9080607891082764,6,1
20,0.7223351001739502,11,1
20,0.949120044708252,8,1
20,0.5406279563903809,4,1
20,0.2307441234588623,1,1
20,0.5347170829772949,2,1
20,0.1994318962097168,1,2
20,0.6629230976104736,7,1
20,0.5295817852020264,4,1
20,0.9102001190185547,6,1
20,1.713974952697754,10,2
20,0.9382920265197754,6,1
20,0.7967538833618164,4,1
20,0.25829291343688965,2,1
20,0.784898042678833,5,1
20,0.7442276477813721,6,1
20,0.5410609245300293,4,1
20,1.2598388195037842,7,1
20,0.9405150413513184,6,1
20,0.5831050872802734,6,1
20,0.8445169925689697,7,1
20,0.7377262115478516,6,1
20,0.33599400520324707,2,1
20,0.7353308200836182,6,1
20,0.9773361682891846,8,1
20,0.7465991973876953,6,2
20,0.9214727878570557,6,1
20,0.6457629203796387,5,1
20,0.44357991218566895,3,1
20,0.6641650199890137,4,1
20,1.1672959327697754,8,1
20,0.4089350700378418,2,1
20,1.2491061687469482,8,1
20,0.6389930248260498,5,1
20,0.8112518787384033,9,1
20,0.1512601375579834,1,2
20,1.168794870376587,8,1
20,0.3334989547729492,2,1
20,0.43146395683288574,4,1
20,0.53426194190979,4,1
20,0.9194979667663574,8,1
20,0.5389728546142578,4,1
20,0.7784192562103271,5,1
20,0.4433720111846924,4,5
20,0.6511669158935547,4,1
20,0.6474158763885498,5,1
20,0.7464818954467773,8,1
20,0.955693244934082,8,1
20,0.6478228569030762,6,1
20,0.6859159469604492,5,1
20,0.8475570678710938,9,1
20,0.8642730712890625,7,1
20,1.2772648334503174,7,1
20,0.43856215476989746,3,1
20,0.45852017402648926,3,1
20,0.5926449298858643,6,1
20,0.20696306228637695,2,2
20,0.858004093170166,7,1
20,1.115696668624878,6,1
20,0.5475149154663086,3,1
20,1.381216049194336,12,1
20,0.8021268844604492,6,1
20,0.4569518566131592,4,2
20,1.1928300857543945,8,1
20,1.4355921745300293,8,1
20,0.544741153717041,4,1
20,0.707880973815918,4,1
20,0.7684299945831299,6,1
20,0.5482041835784912,4,1
20,1.0577161312103271,9,1
20,0.3439781665802002,3,1
20,0.35474300384521484,2,1
20,0.5199549198150635,5,1
20,0.9440257549285889,6,1
20,1.4306480884552002,9,1
21,1.3671190738677979,7,1
21,0.700019359588623,3,1
21,0.11832499504089355,0,1
21,1.7431161403656006,9,1
21,1.003906011581421,6,1
21,0.8772790431976318,4,1
21,0.5994682312011719,4,1
21,0.2903718948364258,2,1
21,1.0144929885864258,6,1
21,0.9261209964752197,7,1
22,1.6736502647399902,9,0
22,1.6651990413665771,10,1
22,0.7599160671234131,5,1
22,0.40917015075683594,3,2
22,0.9368181228637695,5,1
22,1.330146074295044,6,1
22,2.0379860401153564,8,1
22,1.4637529850006104,8,1
22,1.098405122756958,9,1
22,1.024343729019165,7,1
23,1.0908899307250977,7,1
23,1.0077261924743652,5,1
23,0.34496378898620605,2,1
23,0.956125020980835,8,1
23,0.5608971118927002,3,1
23,1.9775691032409668,9,1
23,0.3401200771331787,2,1
23,1.007516860961914,4,1
23,0.8941168785095215,5,1
23,1.4531240463256836,6,1
24,2.5808939933776855,8,1
24,1.851003885269165,12,1
24,0.9032931327819824,4,2
24,1.0358049869537354,6,2
24,0.9064309597015381,4,1
24,0.5699822902679443,2,2
24,0.6954431533813477,2,1
24,1.1146669387817383,5,1
24,3.3595938682556152,15,1
24,1.2935969829559326,8,1
25,1.5176210403442383,7,1
25,0.8026378154754639,4,1
25,0.5950191020965576,2,1
25,1.9580178260803223,7,1
25,0.7946419715881348,4,1
25,1.7038390636444092,8,1
25,2.055191993713379,8,1
25,2.4276959896087646,12,1
25,0.7904629707336426,4,1
25,1.5840888023376465,7,1
26,1.4885449409484863,6,1
26,4.078952074050903,10,1
26,3.5774641036987305,10,1
26,0.3705708980560303,1,1
26,2.0282387733459473,7,1
26,3.124535083770752,10,1
26,0.5271410942077637,1,1
26,3.606250047683716,14,1
26,0.8554449081420898,3,1
26,2.1376590728759766,9,1
27,2.143744945526123,9,1
27,1.9429912567138672,8,1
27,3.6007187366485596,11,2
27,1.1544780731201172,3,1
27,1.0881378650665283,4,1
27,1.104600191116333,4,1
27,0.570594072341919,2,1
27,1.3225431442260742,4,1
27,3.0070548057556152,13,1
27,1.567185878753662,5,2
28,2.480821132659912,9,1
28,1.1436419486999512,5,2
28,1.8635199069976807,7,1
28,2.079932928085327,8,1
28,2.130906820297241,8,1
28,2.8598761558532715,9,1
28,1.6565098762512207,5,1
28,3.789628267288208,13,1
28,1.4020721912384033,4,1
28,1.5076780319213867,4,1
29,2.202749013900757,8,1
29,2.042733907699585,6,1
29,2.1811349391937256,8,1
29,4.478461980819702,12,1
29,1.741792917251587,10,1
29,6.228772878646851,15,1
29,2.7463531494140625,10,1
29,1.7667570114135742,6,1
29,5.832458972930908,14,1
29,2.6760709285736084,8,1
30,4.54755711555481,14,1
30,4.659956932067871,10,1
30,5.061715126037598,13,1
30,5.608613967895508,12,1
30,4.596293926239014,10,1
30,1.9002900123596191,5,2
30,3.1480441093444824,9,1
30,2.4753291606903076,7,1
30,1.359023094177246,4,1
30,2.470952033996582,7,1
31,3.5538458824157715,7,1
31,3.564984083175659,7,1
31,2.353550910949707,7,2
31,4.940438985824585,14,1
31,1.9884402751922607,6,2
31,4.364690780639648,12,1
31,1.642775058746338,6,1
31,1.9581890106201172,6,1
31,4.655003786087036,13,2
31,1.9605162143707275,6,1
32,3.126086950302124,8,1
32,3.2603209018707275,10,1
32,2.5096702575683594,6,1
32,1.7900488376617432,5,1
32,2.3699841499328613,4,1
32,5.842354774475098,10,1
32,3.6183948516845703,8,1
32,2.112166166305542,5,1
32,4.20293927192688,11,1
32,2.4444308280944824,5,1
33,4.245197057723999,9,1
33,4.803254127502441,12,1
33,6.6004297733306885,17,3
33,1.5554282665252686,5,1
33,3.4464547634124756,6,1
33,3.045097827911377,9,1
33,2.610670804977417,7,1
33,3.31498122215271,8,1
33,5.651892185211182,9,1
33,5.88712477684021,11,1
34,7.177279949188232,11,1
34,3.105557918548584,7,1
34,12.834678888320923,21,2
34,4.12916898727417,8,1
34,6.10338020324707,15,2
34,5.034287929534912,12,2
34,5.291232109069824,8,1
34,4.65705418586731,11,1
34,2.924121141433716,8,1
34,1.2118163108825684,2,1
35,6.528729677200317,11,1
35,3.6349031925201416,8,1
35,3.3558340072631836,7,1
35,5.640035629272461,11,2
35,6.686940908432007,13,1
35,3.819845199584961,7,1
35,3.888740301132202,7,1
35,6.092629909515381,12,1
35,2.947420835494995,6,2
35,4.044943809509277,9,1
36,3.002690076828003,5,1
36,10.789845943450928,14,1
36,4.300593137741089,9,1
36,5.703305959701538,9,1
36,3.1141748428344727,5,1
36,5.472215175628662,10,1
36,2.9957733154296875,7,1
36,6.499090194702148,8,1
36,3.617847204208374,6,1
36,4.571764945983887,7,1
37,8.314177989959717,13,1
37,4.445495128631592,9,1
37,5.991525888442993,9,1
37,10.631574153900146,17,1
37,6.162471055984497,8,1
37,3.0713679790496826,7,2
37,4.656918048858643,8,1
37,9.27894926071167,10,1
37,8.117990016937256,11,1
37,6.830955982208252,12,1
38,10.351656198501587,12,1
38,3.3812670707702637,5,3
38,4.758772134780884,9,1
38,4.293505907058716,10,2
38,8.519957065582275,11,2
38,7.140294313430786,9,1
38,9.824562311172485,13,1
38,8.653514862060547,10,1
38,6.324304103851318,9,2
38,8.23324990272522,14,1
39,5.634315013885498,9,1
39,6.3576130867004395,10,1
39,8.48940110206604,12,1
39,13.1160409450531,17,1
39,5.318769931793213,6,1
39,5.846106052398682,11,1
39,2.83380389213562,3,1
39,6.643484354019165,8,1
39,7.322781324386597,10,1
39,5.170273065567017,8,1
40,3.518510103225708,7,1
40,9.216770648956299,11,1
40,10.812788963317871,15,1
40,9.330554008483887,11,1
40,22.29014492034912,25,1
40,10.878362894058228,15,1
40,6.877272129058838,15,2
40,16.233991861343384,16,1
40,3.7030627727508545,5,1
40,5.3264100551605225,8,2
41,7.004634141921997,10,1
41,13.103960752487183,20,2
41,6.634151935577393,11,1
41,8.791578769683838,11,1
41,7.538449048995972,11,1
42,12.57336688041687,14,2
42,5.832967042922974,8,1
42,12.638203859329224,11,1
42,7.849859714508057,11,1
42,20.614355087280273,21,1
43,11.549937009811401,14,1
43,15.718583822250366,15,2
43,4.031947135925293,4,1
43,5.089132070541382,9,2
43,6.828122138977051,9,1
44,11.194117069244385,15,1
44,7.089483022689819,13,1
44,10.872157096862793,11,2
44,19.434964179992676,18,1
44,16.225992918014526,17,1
45,25.142364025115967,23,1
45,12.623976230621338,14,2
45,14.911144971847534,13,1
45,10.88520097732544,12,2
45,18.012896060943604,16,1
46,16.434361934661865,14,1
46,11.902751922607422,11,1
46,7.859199047088623,9,1
46,17.5474271774292,12,1
46,23.98489499092102,21,1
47,24.835501670837402,21,1
47,24.269200086593628,23,1
47,9.097970247268677,9,1
47,10.855175971984863,11,1
45,16.01882815361023,13,1
47,26.32719898223877,16,1
48,21.414369106292725,15,1
48,24.124016761779785,17,1
48,11.88855504989624,10,1
48,6.050189733505249,7,1
48,17.829999208450317,14,1
49,14.530197620391846,12,3
49,21.8856520652771,17,1
49,3.576476812362671,2,1
49,14.398815155029297,12,3
49,27.21184206008911,19,1
50,16.1489200592041,15,3
50,18.27049493789673,15,1
50,19.382703065872192,16,1
50,26.131786108016968,22,2
50,14.162887334823608,10,2
51,20.018718004226685,14,2
51,42.55535268783569,28,1
52,27.829215049743652,22,7
52,21.20690083503723,13,1
53,11.053493976593018,10,2
53,43.25671696662903,22,1
54,18.249351263046265,13,2
54,26.05669116973877,17,2
55,25.254399061203003,18,1
55,28.33530330657959,16,1
56,27.646891117095947,19,3
56,23.54446506500244,16,1
57,46.58695387840271,21,1
57,17.287525177001953,11,1
58,21.12377119064331,15,2
58,36.010009765625,21,1
59,30.443729162216187,19,1
59,40.64361119270325,17,1
60,48.98488903045654,20,1
60,38.62544298171997,17,5
62,32.76961588859558,13,1
61,51.595459938049316,20,3
61,36.70946931838989,14,1
51,34.352206230163574,19,1
51,36.93686819076538,20,1
51,27.0924289226532,16,1
51,21.765321969985962,14,1
51,27.260963916778564,18,1
51,24.514404773712158,16,1
51,10.784099102020264,8,4
51,19.39975666999817,14,1
51,20.94900393486023,12,1
51,38.64852499961853,26,1
52,19.014806032180786,17,2
52,32.03484797477722,17,1
52,38.95152997970581,23,1
52,27.549065113067627,16,1
52,18.745202779769897,13,1
52,26.451442003250122,19,1
52,27.96444010734558,16,1
52,17.821839094161987,14,1
52,35.466367959976196,19,1
52,20.16743230819702,14,1
61,23.569472074508667,13,1
62,35.84394884109497,12,1
63,34.815796852111816,15,1
61,32.92350506782532,15,1
62,45.07576394081116,17,1
63,70.70188498497009,29,1
61,31.73216986656189,16,1
62,23.02147912979126,11,1
63,64.79781818389893,22,1
51,18.086724758148193,16,1
51,16.26435613632202,11,1
51,10.84198808670044,9,2
51,29.834065914154053,24,1
51,19.454259872436523,12,1
52,11.076358795166016,9,1
52,12.760800123214722,9,1
52,28.97538924217224,18,2
52,17.44422721862793,13,2
52,33.24222183227539,21,2
53,23.046618938446045,17,1
53,31.948430061340332,19,1
53,33.168744802474976,18,1
53,18.140732049942017,15,1
53,27.16808009147644,18,1
54,29.145002841949463,17,1
54,21.08443593978882,15,1
54,22.356240034103394,16,1
54,19.95590114593506,14,2
54,30.590806007385254,20,2
61,32.078474044799805,15,1
61,30.957000970840454,16,1
61,73.21987390518188,27,2
63,64.79817318916321,27,5
63,46.32267904281616,19,1
63,21.519614934921265,10,8
63,44.71416401863098,20,3
63,46.573927879333496,21,2
63,81.12368416786194,26,2
64,35.713292837142944,15,1
64,53.123640060424805,21,1
64,59.41882920265198,26,1
64,60.74216103553772,24,5
64,108.6604642868042,37,2
65,87.11203908920288,27,1
65,106.53982090950012,33,1
65,98.13045907020569,28,2
65,30.46097731590271,14,1
65,76.94668412208557,28,4
66,64.39374589920044,25,1
66,88.03248810768127,25,1
66,66.30924797058105,24,1
66,34.764612913131714,18,1
66,66.30507016181946,26,1
67,43.96370816230774,20,3
67,33.97658109664917,15,2
67,90.22742176055908,29,2
67,69.57596397399902,22,1
67,135.43498301506042,35,1
68,54.727556228637695,20,1
68,44.60494518280029,18,1
68,90.03885293006897,34,5
68,116.5494978427887,37,2
68,67.19146919250488,25,1
69,101.80327296257019,27,1
69,57.8795850276947,19,1
69,70.02227568626404,28,1
69,74.14128708839417,30,1
69,78.76405096054077,22,1
70,124.97476887702942,35,1
70,52.39518880844116,15,1
70,75.85004711151123,25,1
70,57.368990898132324,17,2
70,98.29922199249268,30,1
71,65.33464789390564,19,2
71,46.932502031326294,16,1
71,87.21366095542908,26,1
71,75.19220089912415,22,4
71,123.86352014541626,32,3
72,80.82488298416138,31,6
72,104.7214663028717,26,1
72,54.2980432510376,18,1
72,77.39732909202576,24,2
72,92.12089419364929,29,1
73,65.35388016700745,24,1
73,38.522732973098755,15,2
73,83.79619097709656,20,2
73,92.5435152053833,24,3
73,65.85138416290283,22,1
2,0.0003018379211425781,0,0
2,0.00031304359436035156,0,0
2,0.000293731689453125,0,0
2,0.0002880096435546875,0,0
2,0.00028705596923828125,0,0
2,0.00028586387634277344,0,0
2,0.00028586387634277344,0,0
2,0.000286102294921875,0,0
2,0.0002849102020263672,0,0
2,0.0002849102020263672,0,0
3,0.0007832050323486328,0,0
3,0.0009610652923583984,0,1
3,0.0006899833679199219,0,0
3,0.0009567737579345703,0,1
3,0.0006878376007080078,0,0
3,0.0009553432464599609,0,1
3,0.0009558200836181641,0,1
3,0.0032799243927001953,1,1
3,0.0007050037384033203,0,0
3,0.0006899833679199219,0,0
4,0.0024688243865966797,0,0
4,0.002131938934326172,0,0
4,0.0025899410247802734,0,1
4,0.002104043960571289,0,0
4,0.0029709339141845703,0,0
4,0.001798868179321289,0,1
4,0.0025949478149414062,0,1
4,0.0013587474822998047,0,0
4,0.0021049976348876953,0,0
4,0.0022590160369873047,0,0
5,0.002164125442504883,0,0
5,0.0025479793548583984,0,1
5,0.009491920471191406,1,0
5,0.0031850337982177734,0,0
5,0.003451108932495117,0,0
5,0.026623010635375977,2,0
5,0.0038459300994873047,0,1
5,0.005630016326904297,1,1
5,0.0036537647247314453,0,1
5,0.01188206672668457,1,0
6,0.013033866882324219,1,1
6,0.01021718978881836,2,1
6,0.004520893096923828,0,0
6,0.006724119186401367,0,0
6,0.00900411605834961,1,1
6,0.012239933013916016,1,1
6,0.0073299407958984375,1,1
6,0.013007164001464844,1,0
6,0.018496036529541016,2,0
6,0.006665229797363281,0,0
7,0.011661052703857422,0,0
7,0.013887166976928711,2,1
7,0.009527206420898438,0,1
7,0.018396854400634766,1,1
7,0.029443979263305664,3,1
7,0.02856588363647461,3,1
7,0.02244400978088379,4,0
7,0.014825820922851562,0,0
7,0.007980108261108398,0,1
7,0.015098810195922852,1,0
8,0.012334108352661133,1,1
8,0.0114288330078125,0,1
8,0.01600813865661621,2,1
8,0.008189201354980469,0,1
8,0.031004905700683594,1,1
8,0.011391878128051758,0,1
8,0.02091693878173828,1,1
8,0.010691165924072266,0,1
8,0.01999688148498535,1,1
8,0.012129783630371094,0,1
9,0.049710988998413086,3,1
9,0.027057170867919922,1,1
9,0.01419377326965332,0,1
9,0.07341909408569336,3,0
9,0.02580714225769043,1,1
9,0.07172417640686035,3,0
9,0.03756523132324219,1,0
9,0.0174100399017334,1,1
9,0.05846977233886719,2,0
9,0.03587818145751953,2,1
